Voyage_ID,Sailing_Speed,Draft,Trim,Weather_Condition,Sea_Condition,Water_Temperature,Fuel_Consumption_Rate,Distance_Traveled,Time_Duration
36,13.1,9.3,1.9,Clear,Moderate,26.4,10.9,151,10.0
20,14.2,10.0,2.3,Rain,Moderate,21.2,11.7,121,10.0
30,18.4,10.2,4.0,Cloudy,Rough,28.4,7.7,178,13.0
1,17.8,10.1,3.8,Rain,Rough,28.3,8.4,161,12.7
22,16.0,10.8,2.5,Foggy,Calm,29.0,7.4,159,11.8
13,12.0,9.3,1.9,Rain,Moderate,24.3,14.6,120,10.0
42,15.7,9.8,2.1,Sunny,Calm,25.7,9.2,156,14.2
38,17.7,9.4,2.0,Clear,Rough,21.0,7.0,120,11.2
8,16.0,9.9,1.9,Foggy,Calm,28.1,8.4,157,14.7
15,17.1,10.1,2.2,Sunny,Calm,28.6,7.0,152,12.0
16,13.1,9.8,2.3,Rain,Moderate,21.6,13.8,120,10.2
16,12.0,9.2,1.4,Sunny,Moderate,23.2,10.9,120,10.0
25,18.9,11.0,2.5,Sunny,Rough,22.1,7.0,156,11.1
26,14.3,9.3,1.6,Foggy,Calm,27.7,8.8,134,10.7
12,15.5,9.0,2.0,Sunny,Calm,22.2,8.8,120,12.3
34,15.6,11.3,3.8,Cloudy,Rough,27.6,8.6,152,12.1
14,16.2,9.7,2.8,Cloudy,Rough,26.2,11.5,161,10.0
46,15.6,9.8,3.7,Sunny,Rough,25.4,10.4,126,13.6
23,13.4,9.9,4.0,Cloudy,Moderate,22.9,8.6,135,10.0
11,12.5,10.7,2.6,Clear,Moderate,28.2,8.0,161,10.6
3,14.5,9.5,1.8,Clear,Rough,25.8,8.4,153,11.8
29,14.6,9.3,2.2,Rain,Calm,21.7,8.7,120,10.4
38,17.4,10.0,2.1,Cloudy,Calm,25.1,8.7,147,10.6
9,18.3,9.8,2.7,Foggy,Calm,29.0,7.0,151,10.0
10,17.7,9.7,2.3,Sunny,Rough,21.6,7.0,149,10.6
40,16.2,10.4,3.3,Sunny,Rough,24.1,7.3,124,11.5
44,14.2,9.7,1.8,Sunny,Moderate,25.3,10.7,133,10.0
26,19.2,10.4,3.4,Sunny,Rough,21.3,7.7,168,11.8
9,13.9,9.8,2.0,Foggy,Calm,24.7,8.7,127,12.6
27,12.6,9.0,1.4,Rain,Calm,23.9,11.2,120,10.0
50,16.2,9.7,2.0,Sunny,Rough,23.2,8.7,157,10.4
34,18.8,9.2,1.6,Rain,Moderate,27.0,11.9,139,10.0
16,14.6,9.2,1.8,Rain,Moderate,24.7,7.8,137,10.2
41,14.8,11.3,2.7,Rain,Rough,21.0,8.4,153,10.1
11,12.2,10.7,1.5,Sunny,Calm,25.6,7.8,160,15.0
21,15.1,9.8,1.8,Cloudy,Calm,25.2,7.6,120,13.0
45,12.6,9.5,1.7,Cloudy,Calm,22.0,7.2,156,10.0
43,18.6,10.2,2.3,Rain,Rough,22.0,7.8,162,10.0
18,13.2,9.5,2.1,Rain,Moderate,22.1,10.7,129,10.0
12,17.9,11.1,3.7,Cloudy,Rough,21.5,7.8,173,10.0
15,13.6,9.5,2.2,Rain,Rough,21.8,11.2,129,11.5
19,15.4,10.3,2.6,Rain,Calm,23.3,8.4,120,11.2
15,15.3,9.6,2.5,Clear,Rough,22.1,7.4,139,12.1
49,14.5,9.8,2.0,Foggy,Calm,29.0,7.3,179,15.3
10,14.6,10.1,2.6,Sunny,Rough,25.5,11.9,136,10.0
16,18.1,10.1,1.8,Sunny,Rough,22.4,11.5,178,11.6
12,19.5,11.4,3.5,Rain,Calm,23.4,7.8,168,13.5
29,12.0,9.8,2.1,Rain,Calm,23.8,9.6,120,10.0
31,16.8,10.7,2.6,Foggy,Calm,28.8,8.2,169,11.7
14,19.2,9.7,4.0,Cloudy,Rough,23.2,8.7,186,14.6
13,14.1,10.9,2.4,Rain,Moderate,22.0,11.1,125,10.5
23,16.5,10.2,3.3,Cloudy,Calm,27.9,7.5,170,13.8
17,13.1,9.2,1.9,Cloudy,Calm,22.6,8.3,127,11.6
12,14.7,9.9,2.1,Rain,Moderate,23.7,10.4,142,10.0
12,12.0,9.0,2.8,Rain,Moderate,21.1,11.9,122,10.0
16,17.7,10.9,3.9,Rain,Rough,25.1,7.6,162,10.6
16,18.2,10.1,1.5,Clear,Calm,27.1,8.7,150,10.7
8,18.5,10.3,4.0,Sunny,Rough,27.5,7.0,151,16.7
43,17.8,10.7,4.0,Clear,Rough,24.2,9.6,176,13.5
36,17.7,10.1,3.6,Cloudy,Calm,27.0,7.0,183,14.1
29,16.7,9.8,4.0,Foggy,Calm,22.7,7.3,168,14.1
38,17.6,9.6,3.4,Cloudy,Rough,22.8,7.1,170,12.3
23,16.3,9.2,2.1,Foggy,Rough,27.9,11.9,142,10.7
36,16.7,9.3,1.9,Cloudy,Calm,23.9,7.4,194,12.7
36,13.4,9.8,4.0,Sunny,Calm,25.3,9.0,163,10.9
29,17.0,9.5,1.9,Clear,Rough,27.8,8.9,132,11.0
10,13.7,9.7,1.9,Rain,Moderate,24.3,8.3,120,10.0
26,17.9,10.8,2.6,Sunny,Calm,29.0,7.0,174,13.6
10,12.2,9.5,2.1,Rain,Moderate,28.5,8.2,156,10.0
19,13.9,10.3,2.4,Clear,Calm,27.9,8.2,160,10.9
24,18.3,9.6,2.3,Cloudy,Rough,25.0,7.0,136,10.6
43,18.6,11.8,1.5,Clear,Rough,24.7,10.8,162,12.9
5,16.1,9.6,4.0,Rain,Rough,27.2,8.0,170,12.0
30,15.6,10.2,2.7,Cloudy,Calm,27.1,7.0,138,11.3
18,12.7,10.1,3.8,Cloudy,Rough,24.3,9.0,158,10.2
44,17.7,11.3,4.0,Clear,Moderate,24.3,7.9,154,10.1
22,18.6,10.0,1.9,Rain,Calm,24.9,8.8,156,10.9
43,14.2,9.6,2.5,Cloudy,Moderate,21.8,9.7,124,12.4
35,14.9,10.3,2.2,Rain,Rough,21.0,9.1,120,10.0
25,13.0,9.3,1.9,Foggy,Moderate,28.2,9.5,130,10.0
15,13.0,9.3,2.0,Foggy,Calm,29.0,7.6,153,10.7
14,17.2,10.3,3.3,Foggy,Calm,26.4,7.0,164,13.9
1,19.0,10.7,4.0,Sunny,Rough,25.8,7.3,195,13.6
18,12.5,9.4,1.5,Foggy,Calm,21.9,10.4,128,10.0
16,13.5,11.1,2.3,Sunny,Calm,28.0,7.0,172,14.7
48,13.6,9.5,2.8,Sunny,Rough,28.9,8.0,135,10.1
22,13.4,9.4,1.9,Sunny,Moderate,28.0,12.4,144,10.0
40,18.7,9.8,2.0,Rain,Rough,26.2,9.7,146,10.0
10,15.6,9.4,1.3,Sunny,Calm,21.2,7.0,122,10.2
18,14.3,9.8,2.4,Rain,Moderate,22.0,10.2,120,10.0
44,17.0,11.3,4.0,Sunny,Rough,22.4,8.0,172,14.4
21,16.6,9.9,2.6,Sunny,Calm,25.8,7.1,158,15.4
37,13.1,10.7,3.4,Clear,Rough,27.1,8.0,150,13.0
45,15.4,10.7,4.0,Sunny,Rough,24.4,8.3,154,10.9
10,14.2,11.6,2.0,Cloudy,Rough,25.0,8.3,120,10.7
13,13.8,9.7,2.0,Cloudy,Rough,21.6,10.8,120,11.4
18,12.8,9.8,2.1,Clear,Moderate,24.4,14.2,127,10.5
44,13.7,9.6,1.6,Rain,Moderate,21.0,11.2,120,10.0
32,15.9,10.4,2.3,Rain,Rough,24.8,7.6,171,10.0
16,13.0,9.5,2.4,Cloudy,Rough,23.0,10.4,125,10.0
9,13.1,9.9,2.2,Rain,Moderate,21.6,11.4,120,10.0
7,17.0,9.7,2.5,Cloudy,Calm,29.0,7.7,142,10.0
21,13.4,10.1,1.7,Foggy,Calm,28.4,7.7,131,12.1
32,12.7,9.6,2.0,Rain,Moderate,21.0,11.1,130,10.0
13,15.7,9.8,2.3,Clear,Moderate,29.0,8.9,156,10.0
1,18.0,10.4,4.0,Foggy,Moderate,25.7,9.3,174,13.1
22,18.1,10.4,3.6,Cloudy,Rough,24.7,9.9,170,13.2
38,16.9,9.7,3.1,Foggy,Calm,28.6,7.5,160,13.4
21,12.8,9.1,1.7,Foggy,Moderate,22.6,9.5,120,10.3
27,19.5,10.3,2.8,Clear,Rough,24.5,8.3,168,12.2
27,14.0,10.3,2.6,Rain,Moderate,21.0,10.7,120,10.0
35,17.0,12.0,4.0,Sunny,Rough,29.0,10.4,163,14.5
33,16.8,12.0,4.0,Rain,Rough,26.4,8.6,174,13.8
25,14.4,9.1,1.4,Rain,Calm,24.1,10.2,135,10.0
13,15.2,9.9,1.5,Rain,Rough,21.0,8.0,120,10.0
13,15.3,9.9,1.4,Cloudy,Calm,26.3,7.0,120,11.5
28,14.5,10.3,1.6,Sunny,Calm,22.8,7.0,139,10.7
38,15.7,9.3,4.0,Rain,Calm,26.1,7.2,148,12.8
20,12.8,9.1,1.8,Sunny,Rough,24.1,9.2,125,10.2
4,15.9,11.0,3.0,Foggy,Calm,25.0,7.0,161,12.4
13,12.4,9.3,2.4,Clear,Moderate,21.4,12.0,120,10.0
22,13.7,9.7,3.1,Clear,Moderate,24.7,12.8,124,10.0
19,12.2,9.1,3.0,Rain,Moderate,24.4,10.7,124,10.0
41,18.7,10.8,3.6,Rain,Rough,21.2,7.0,146,13.2
17,13.2,9.3,2.0,Rain,Moderate,22.5,11.4,130,10.0
19,14.2,10.8,2.3,Clear,Rough,25.2,8.8,120,12.4
16,17.6,9.5,2.3,Foggy,Calm,25.5,7.0,150,10.0
13,12.5,9.9,2.0,Sunny,Calm,26.4,11.3,120,10.4
42,13.5,9.6,2.4,Rain,Moderate,24.1,10.2,139,10.0
43,18.6,10.8,3.8,Clear,Rough,26.2,9.4,137,10.0
32,16.3,9.0,3.6,Rain,Rough,21.3,9.6,135,12.7
39,12.2,9.5,2.3,Sunny,Moderate,22.5,7.9,132,10.0
33,17.5,10.5,4.0,Sunny,Rough,26.8,9.6,186,14.7
44,16.4,11.0,2.8,Foggy,Calm,26.4,7.8,169,15.7
13,16.4,9.2,1.6,Sunny,Calm,22.7,7.0,137,11.5
17,16.0,11.0,2.6,Foggy,Calm,29.0,9.5,138,10.2
31,12.3,9.4,2.4,Foggy,Moderate,26.7,7.6,120,11.0
30,17.4,10.9,3.7,Sunny,Rough,25.8,8.5,188,10.0
25,12.2,9.3,2.3,Sunny,Calm,29.0,8.0,132,10.2
41,16.8,10.2,3.4,Sunny,Rough,24.6,12.7,178,11.5
43,15.3,12.0,4.0,Clear,Rough,26.4,12.4,147,12.3
35,18.8,10.3,3.7,Sunny,Rough,24.2,7.2,164,15.1
13,17.4,10.5,3.6,Clear,Rough,27.3,8.7,165,14.0
27,15.4,9.0,1.9,Cloudy,Calm,23.8,7.0,127,10.0
6,13.0,10.0,2.1,Rain,Rough,25.2,7.0,148,10.5
34,15.1,9.8,1.3,Rain,Calm,25.6,12.1,120,10.5
30,16.4,9.2,3.9,Sunny,Calm,24.8,7.5,169,11.6
18,12.8,9.3,2.0,Rain,Moderate,22.3,9.8,120,10.0
47,19.0,11.6,1.9,Rain,Rough,25.4,9.5,157,12.5
37,17.1,11.1,3.4,Clear,Rough,26.0,8.7,171,12.8
50,18.6,10.0,2.0,Foggy,Rough,25.2,7.0,146,10.8
11,14.8,9.2,3.4,Clear,Moderate,24.9,8.3,128,10.0
39,13.3,9.8,1.8,Foggy,Calm,26.0,9.5,120,11.6
20,18.5,10.5,2.7,Sunny,Calm,26.9,7.0,158,10.2
46,15.1,10.4,2.6,Clear,Rough,25.7,8.9,120,10.0
41,15.0,10.1,2.2,Foggy,Calm,25.0,7.0,127,10.0
48,14.7,9.8,2.9,Sunny,Calm,23.9,8.7,155,12.3
30,16.2,10.5,4.0,Rain,Rough,24.6,9.5,174,11.9
25,12.1,9.3,2.0,Foggy,Rough,24.4,9.7,154,11.5
39,12.4,10.2,2.6,Foggy,Rough,25.9,8.1,128,10.9
8,18.5,9.9,3.6,Sunny,Rough,22.1,8.4,148,12.5
43,15.8,11.3,4.0,Foggy,Rough,23.4,9.6,165,10.8
4,15.4,10.2,1.9,Clear,Rough,22.6,9.7,143,11.3
15,18.8,10.3,3.4,Foggy,Calm,28.0,7.0,171,12.8
13,15.7,11.3,2.9,Sunny,Rough,23.1,7.0,171,13.4
15,14.1,9.9,1.9,Clear,Rough,22.4,11.9,154,10.9
12,15.0,9.7,1.8,Rain,Moderate,24.4,10.0,128,10.0
40,13.8,9.2,1.7,Rain,Moderate,24.6,8.0,124,10.9
12,13.0,10.2,1.9,Rain,Calm,24.1,8.6,120,10.0
39,17.0,9.9,4.0,Foggy,Calm,26.9,7.2,151,14.4
14,15.6,10.9,2.0,Foggy,Moderate,23.9,10.0,123,11.4
7,18.0,10.5,2.2,Cloudy,Rough,22.5,7.0,120,10.4
27,14.1,9.0,1.7,Cloudy,Calm,25.4,7.1,120,10.4
8,15.6,10.3,2.3,Sunny,Moderate,23.5,9.6,146,10.0
43,13.5,10.1,1.4,Sunny,Calm,26.8,12.1,126,11.3
50,18.1,11.1,4.0,Sunny,Rough,26.5,8.9,182,15.3
35,17.8,11.5,4.0,Rain,Rough,23.3,7.3,159,13.8
12,13.7,9.5,2.2,Rain,Moderate,21.0,10.4,125,10.0
14,15.7,9.4,3.0,Rain,Rough,27.9,8.0,150,10.0
14,15.5,9.6,2.2,Foggy,Calm,25.8,7.3,140,10.0
33,18.9,10.4,1.8,Sunny,Rough,22.0,7.2,183,15.4
14,14.1,9.3,3.2,Foggy,Rough,26.4,9.4,120,10.6
12,12.8,9.8,1.7,Rain,Rough,23.2,7.8,120,10.0
15,15.9,9.6,3.8,Sunny,Moderate,26.9,8.1,162,13.8
22,17.3,10.6,3.7,Foggy,Rough,22.1,8.3,154,11.0
22,15.8,9.6,3.2,Cloudy,Rough,22.5,8.1,126,10.0
49,14.0,9.2,1.1,Rain,Moderate,25.8,10.3,122,10.0
41,18.3,10.5,3.5,Foggy,Calm,29.0,7.0,188,13.1
26,14.0,9.6,2.1,Foggy,Calm,25.5,7.0,120,10.2
41,16.6,9.1,2.9,Sunny,Rough,24.8,7.4,171,13.7
33,16.5,10.5,4.0,Clear,Calm,29.0,8.4,159,13.5
22,15.6,9.3,2.0,Cloudy,Rough,22.3,7.8,120,10.3
28,16.4,9.6,2.9,Sunny,Rough,26.6,8.7,156,11.6
13,17.6,11.2,3.5,Rain,Rough,23.6,8.7,165,10.2
42,16.7,9.7,1.7,Cloudy,Calm,24.3,7.0,123,11.0
36,15.1,10.2,1.9,Sunny,Calm,29.0,9.7,167,11.6
17,12.0,9.1,2.2,Clear,Moderate,24.5,14.5,120,10.0
44,18.5,10.9,2.2,Rain,Rough,21.0,7.1,156,10.0
24,18.6,10.3,4.0,Sunny,Rough,24.8,7.0,162,13.7
14,16.4,9.0,2.9,Cloudy,Calm,29.0,7.0,120,12.3
2,15.2,9.6,2.1,Clear,Rough,25.4,8.7,162,11.2
47,12.3,9.2,2.4,Rain,Rough,22.4,11.2,120,10.0
50,17.0,9.6,2.5,Foggy,Calm,29.0,8.6,149,12.7
21,17.1,9.0,3.5,Sunny,Calm,27.7,7.0,146,13.4
7,15.8,11.0,3.8,Foggy,Calm,23.4,7.0,164,11.0
18,12.4,9.5,2.2,Clear,Rough,24.7,11.9,120,10.0
50,14.0,9.0,1.5,Rain,Moderate,24.6,11.7,147,10.4
11,15.0,9.7,2.7,Clear,Calm,29.0,7.0,154,11.1
32,18.5,10.0,3.0,Sunny,Rough,26.0,7.6,183,12.9
12,15.4,10.5,3.2,Foggy,Rough,26.1,8.7,160,11.5
42,14.5,10.1,1.6,Rain,Moderate,21.0,11.1,132,10.0
44,12.0,10.1,2.6,Foggy,Calm,23.9,10.2,162,10.0
12,14.5,9.6,2.1,Rain,Moderate,23.4,8.5,120,10.0
8,17.1,10.0,3.7,Clear,Rough,26.9,9.3,157,11.0
19,14.2,9.3,2.0,Sunny,Rough,24.0,12.0,122,10.0
48,16.2,11.3,3.9,Cloudy,Rough,24.0,7.8,166,15.6
43,16.9,9.5,3.7,Rain,Rough,21.9,9.0,137,13.1
7,17.8,11.9,2.0,Sunny,Calm,23.4,9.9,135,16.0
12,14.3,9.7,2.0,Cloudy,Rough,25.0,10.7,120,11.2
9,13.2,10.6,2.7,Rain,Rough,23.0,8.2,159,10.7
18,17.4,9.3,1.8,Sunny,Calm,24.6,7.5,164,12.0
10,14.2,9.9,2.2,Sunny,Calm,21.2,11.5,120,10.0
33,13.6,9.9,2.2,Cloudy,Moderate,21.9,7.0,130,10.0
14,12.8,9.9,1.8,Foggy,Calm,26.8,10.2,171,13.7
30,14.9,9.7,2.2,Sunny,Calm,22.8,11.7,120,10.0
17,14.9,10.0,1.7,Clear,Moderate,21.0,10.3,120,10.7
18,14.4,9.5,2.2,Sunny,Moderate,21.0,8.0,120,10.0
16,15.0,9.0,2.5,Clear,Moderate,28.4,12.5,120,10.0
46,16.8,9.1,2.5,Clear,Calm,26.8,8.2,165,12.5
35,16.0,10.1,2.4,Sunny,Calm,23.3,9.4,127,11.7
40,19.2,11.1,3.8,Cloudy,Rough,24.5,7.0,185,13.9
24,13.0,9.3,2.0,Clear,Rough,24.6,8.6,120,11.8
9,14.1,10.2,2.3,Clear,Moderate,27.2,10.1,152,10.2
34,13.5,9.4,4.0,Clear,Moderate,23.4,9.6,132,12.0
18,13.8,9.7,1.9,Foggy,Moderate,23.4,7.7,124,10.0
46,16.7,10.3,2.1,Sunny,Calm,26.0,7.3,151,10.6
13,17.4,10.6,3.8,Sunny,Rough,23.5,8.7,171,11.8
15,16.3,10.0,2.4,Sunny,Rough,24.5,7.0,154,12.8
4,15.9,11.2,3.7,Clear,Rough,26.1,11.7,174,11.9
12,13.8,9.9,1.7,Clear,Moderate,27.2,8.1,120,11.8
26,14.7,9.2,1.7,Clear,Moderate,23.8,10.9,120,10.0
32,14.4,10.3,2.7,Cloudy,Calm,29.0,8.4,155,10.7
22,17.3,9.3,2.0,Cloudy,Calm,25.2,9.5,127,11.0
22,16.6,11.0,3.8,Foggy,Rough,28.4,7.4,145,14.9
26,15.8,10.8,4.0,Clear,Calm,24.8,10.2,163,10.5
36,19.5,10.5,3.6,Rain,Rough,23.3,7.0,163,11.0
17,17.1,11.4,2.3,Sunny,Calm,24.4,9.4,148,12.0
13,12.0,9.6,2.0,Rain,Calm,25.6,7.0,120,10.0
24,13.4,9.6,1.5,Rain,Moderate,22.5,13.7,149,10.0
14,13.7,9.9,1.3,Foggy,Calm,27.6,7.4,147,10.0
21,14.2,10.0,2.1,Clear,Rough,26.4,10.4,125,10.8
40,12.0,9.2,1.9,Rain,Moderate,22.0,11.1,120,10.0
40,17.5,10.3,3.5,Sunny,Rough,27.0,7.0,167,13.7
20,17.7,9.6,2.3,Foggy,Moderate,27.0,8.4,160,10.3
16,12.0,9.4,2.4,Foggy,Calm,26.8,8.7,120,10.0
32,14.1,10.0,1.5,Rain,Calm,22.4,11.2,137,11.9
50,13.4,10.0,3.7,Cloudy,Rough,23.8,10.4,155,12.0
34,15.4,10.0,4.0,Cloudy,Moderate,28.8,7.9,171,16.6
26,16.4,9.6,2.1,Clear,Rough,25.8,7.9,130,10.2
41,19.5,10.4,2.6,Rain,Rough,24.0,9.3,167,12.5
19,14.9,9.2,2.1,Rain,Moderate,23.0,12.9,133,10.0
40,17.6,10.2,1.6,Cloudy,Rough,24.8,8.2,127,14.3
36,16.5,9.5,2.1,Cloudy,Rough,26.0,8.6,129,13.3
35,13.4,10.1,1.8,Cloudy,Calm,21.9,8.3,148,10.2
15,15.2,10.3,3.1,Sunny,Calm,25.1,8.9,120,10.2
14,16.8,9.7,1.8,Foggy,Calm,26.6,7.0,159,10.7
37,18.3,10.3,2.3,Sunny,Rough,27.0,7.5,157,14.2
27,18.1,10.9,1.8,Clear,Moderate,27.2,7.8,170,14.3
33,12.2,9.0,4.0,Clear,Moderate,23.9,8.5,134,10.0
5,15.0,9.2,1.8,Sunny,Rough,24.1,10.4,143,11.0
19,13.7,10.0,2.7,Sunny,Moderate,23.7,11.1,120,10.2
22,14.0,9.6,2.2,Rain,Moderate,21.0,12.4,131,10.2
30,18.7,10.8,4.0,Clear,Rough,25.0,7.5,166,13.1
19,12.0,9.6,2.9,Clear,Moderate,22.6,13.1,123,10.0
39,14.2,10.3,2.0,Rain,Moderate,21.1,14.1,121,10.0
22,13.4,9.2,1.8,Rain,Calm,22.2,7.0,120,10.2
21,12.7,9.2,1.9,Rain,Moderate,22.1,12.6,127,10.0
13,12.4,9.1,1.5,Rain,Calm,22.7,9.3,120,10.0
36,16.5,9.1,4.0,Sunny,Calm,24.0,11.0,159,11.6
14,13.3,9.8,2.0,Sunny,Rough,21.2,8.0,124,13.4
43,15.5,10.3,3.7,Cloudy,Rough,26.2,9.6,188,12.0
11,19.5,11.4,4.0,Sunny,Rough,23.8,8.0,157,13.6
14,13.1,9.2,2.2,Clear,Moderate,22.1,10.6,120,10.0
18,16.7,9.2,2.6,Cloudy,Rough,26.2,9.1,149,12.5
41,12.4,9.8,2.2,Foggy,Calm,29.0,7.1,130,10.0
39,19.4,11.1,3.4,Cloudy,Calm,26.2,7.4,183,16.3
15,13.6,9.2,1.1,Rain,Rough,23.5,9.2,131,10.0
10,12.0,9.0,2.7,Clear,Moderate,29.0,7.0,120,12.0
16,17.7,10.7,3.3,Foggy,Calm,25.1,7.9,156,13.0
41,13.3,9.1,2.0,Cloudy,Rough,23.5,7.0,120,10.5
12,18.5,9.8,2.5,Cloudy,Moderate,25.5,8.6,153,11.5
10,17.7,10.0,1.5,Rain,Moderate,24.9,7.5,130,10.0
35,19.3,10.3,3.8,Sunny,Rough,28.7,7.5,177,12.7
36,13.9,10.6,3.4,Foggy,Calm,29.0,7.0,141,13.6
40,16.1,10.8,4.0,Cloudy,Rough,22.0,9.6,191,12.4
34,17.2,10.5,1.7,Rain,Calm,21.6,11.5,140,12.7
20,19.1,10.6,3.7,Cloudy,Rough,22.8,7.0,168,15.4
28,17.2,11.0,2.5,Clear,Rough,28.4,7.6,173,12.4
6,13.8,9.7,2.5,Foggy,Calm,26.0,7.0,120,10.0
21,17.2,9.7,3.5,Rain,Calm,22.1,10.7,134,10.0
37,16.5,9.7,2.1,Cloudy,Calm,26.5,7.0,157,11.0
7,18.7,10.3,4.0,Foggy,Rough,27.7,7.7,172,12.6
13,17.2,9.8,2.2,Rain,Rough,23.5,7.9,175,11.0
42,14.0,9.5,1.3,Sunny,Calm,24.7,9.3,127,10.3
32,15.4,9.5,3.0,Clear,Moderate,24.1,7.6,125,12.3
30,13.2,9.6,2.0,Clear,Moderate,22.0,13.8,136,10.0
38,17.4,10.8,3.8,Cloudy,Rough,22.0,9.5,170,11.0
29,18.1,10.2,3.3,Cloudy,Rough,27.3,8.5,169,11.4
18,14.9,9.1,2.2,Clear,Rough,28.3,7.0,121,11.4
49,16.1,9.5,2.4,Cloudy,Calm,28.8,7.0,159,13.7
34,17.5,9.5,2.6,Cloudy,Rough,27.2,9.5,163,13.9
36,17.0,10.5,3.5,Cloudy,Calm,28.3,8.4,151,12.5
27,14.6,9.9,2.2,Rain,Moderate,23.8,11.5,122,10.0
28,18.3,10.1,4.0,Cloudy,Calm,28.4,7.0,159,14.1
19,15.2,9.8,1.9,Rain,Moderate,21.6,10.3,133,10.7
43,15.3,9.9,1.8,Cloudy,Calm,25.7,7.7,148,13.9
21,17.8,10.3,2.6,Sunny,Rough,21.0,11.4,178,11.7
15,16.1,11.2,4.0,Sunny,Calm,29.0,8.3,179,14.2
18,12.8,9.3,2.0,Cloudy,Calm,23.6,11.3,126,10.3
8,18.8,9.8,3.3,Rain,Rough,26.4,7.9,143,10.1
17,17.3,10.2,4.0,Sunny,Rough,25.3,8.7,159,14.8
23,12.3,10.5,2.3,Sunny,Calm,23.2,12.7,136,10.0
11,14.1,9.4,3.1,Rain,Moderate,24.7,7.6,168,10.6
15,13.5,9.8,2.3,Rain,Moderate,24.9,7.7,142,10.8
40,17.4,9.3,4.0,Sunny,Rough,26.7,7.0,168,15.5
15,17.5,9.5,2.4,Sunny,Rough,25.9,7.0,139,10.0
43,16.2,10.4,4.0,Foggy,Calm,27.2,7.0,155,13.7
17,12.0,9.8,2.3,Foggy,Rough,24.9,11.8,157,10.7
15,16.7,10.3,1.6,Sunny,Calm,25.3,7.0,158,11.0
20,15.6,10.1,4.0,Cloudy,Rough,25.6,8.4,160,14.5
20,13.1,9.8,2.3,Sunny,Rough,24.0,9.7,120,10.0
20,19.5,10.0,3.2,Rain,Moderate,23.9,7.0,177,10.4
21,16.6,11.5,4.0,Sunny,Calm,24.1,8.2,157,13.7
20,13.8,9.2,1.9,Clear,Moderate,24.0,12.5,120,10.0
20,17.7,9.7,3.2,Cloudy,Rough,21.6,7.6,163,15.7
16,14.2,10.7,2.5,Rain,Rough,23.2,7.6,166,11.3
27,15.2,11.2,3.2,Cloudy,Rough,21.0,8.2,139,11.9
17,13.6,9.3,1.8,Rain,Moderate,22.9,10.7,121,10.0
15,14.8,10.2,2.1,Sunny,Moderate,21.0,13.5,120,10.0
15,13.8,9.3,2.0,Clear,Calm,27.6,7.9,138,10.0
4,16.0,10.0,3.6,Clear,Rough,27.5,8.5,181,15.7
16,19.1,10.1,3.8,Cloudy,Calm,25.5,7.0,154,16.1
19,19.5,10.2,2.6,Foggy,Calm,26.7,7.4,179,12.6
21,13.8,9.9,2.4,Clear,Moderate,21.0,8.2,125,10.0
11,19.0,10.7,3.7,Cloudy,Rough,24.0,7.0,163,14.2
7,16.6,9.6,2.7,Sunny,Rough,24.8,8.3,125,10.4
17,13.1,10.5,1.8,Rain,Calm,26.8,11.7,148,10.4
18,15.4,11.0,3.1,Sunny,Rough,25.2,8.1,162,11.2
46,14.6,9.3,1.6,Rain,Calm,27.5,7.6,126,12.6
24,12.9,9.5,2.5,Rain,Moderate,21.4,13.6,120,10.0
18,15.7,10.0,2.0,Sunny,Moderate,22.4,8.5,164,10.7
17,13.0,10.6,3.8,Sunny,Moderate,28.3,8.5,167,12.0
10,14.4,9.4,2.1,Clear,Moderate,23.8,12.4,120,10.0
15,13.5,9.6,2.6,Clear,Rough,25.5,8.9,121,11.7
13,17.0,9.8,3.1,Clear,Moderate,28.4,7.3,120,11.5
24,16.4,11.6,2.8,Sunny,Rough,21.3,9.9,191,13.2
20,18.0,10.7,4.0,Clear,Rough,28.6,8.0,160,13.1
26,17.9,10.8,4.0,Cloudy,Calm,26.9,7.0,158,13.7
21,13.2,9.9,1.6,Clear,Rough,27.9,12.1,157,10.8
30,15.8,11.3,2.1,Rain,Rough,21.0,12.0,120,12.6
34,14.9,9.9,2.0,Rain,Moderate,23.2,9.6,127,10.0
14,12.9,11.0,2.6,Clear,Moderate,24.3,12.4,122,10.5
21,16.1,9.9,2.6,Foggy,Calm,27.4,7.0,180,11.5
7,16.7,10.3,3.2,Foggy,Calm,29.0,7.3,161,12.6
19,12.1,9.0,1.8,Foggy,Calm,23.6,7.3,120,10.1
26,18.4,9.5,2.0,Sunny,Calm,29.0,7.0,177,11.2
2,15.8,10.7,4.0,Foggy,Calm,27.7,7.3,154,14.8
39,17.0,11.5,3.2,Clear,Rough,26.7,10.2,183,15.4
43,13.2,10.1,1.7,Sunny,Calm,24.3,7.0,120,10.0
50,14.9,9.2,2.6,Cloudy,Calm,25.1,7.7,155,10.7
36,17.0,10.3,3.7,Clear,Moderate,28.2,7.8,175,15.0
11,14.1,9.5,1.2,Foggy,Calm,22.2,7.0,125,11.7
13,14.4,9.5,1.8,Clear,Moderate,22.1,7.6,151,10.0
33,14.5,9.8,2.8,Foggy,Moderate,22.9,10.1,145,12.0
15,12.9,10.2,2.0,Rain,Calm,22.6,12.9,127,10.0
46,12.8,9.5,2.0,Clear,Moderate,25.2,9.2,170,10.0
