Voyage_ID,Sailing_Speed,Draft,Trim,Weather_Condition,Sea_Condition,Water_Temperature,Fuel_Consumption_Rate,Distance_Traveled,Time_Duration,seaWaterTemp,wind_speed,wind_direction,sea_current_speed,sea_current_direction,combined_wave_height,combined_wave_direction,displacement
45,12.0,9.3,1.9,Rain,Moderate,24.1,10.9,128,10.2,20.32,14,101,7,50,5.67,147,152943
43,14.6,10.3,1.7,Clear,Rough,22.6,8.9,133,11.5,23.16,1,74,4,157,1.25,133,69616
9,15.5,11.0,4.0,Foggy,Rough,24.2,9.2,185,13.1,3.84,30,93,3,42,1.83,164,79404
2,13.1,9.5,1.9,Sunny,Calm,23.8,8.1,130,10.0,27.33,4,41,1,38,2.85,39,154259
26,14.2,10.0,1.4,Rain,Moderate,24.3,11.0,120,10.0,27.85,5,98,2,98,7.87,145,102426
24,12.0,9.4,1.9,Sunny,Calm,23.6,12.4,142,11.5,4.34,27,52,1,149,6.64,8,78465
16,14.5,10.0,1.8,Rain,Moderate,21.2,11.8,141,10.5,23.46,9,78,2,22,1.52,154,111424
10,15.8,10.0,2.4,Foggy,Calm,29.0,7.0,164,12.8,4.4,5,173,3,44,1.69,95,112778
29,13.5,10.1,2.3,Foggy,Calm,27.0,7.2,145,11.3,12.05,28,24,7,153,1.82,93,125411
13,14.2,10.1,3.1,Clear,Rough,21.9,7.9,149,12.0,6.09,11,127,0,41,3.4,133,75209
19,15.3,10.0,2.2,Clear,Calm,23.5,9.3,120,12.0,24.8,28,28,3,97,3.6,0,155988
28,14.8,9.8,1.7,Rain,Rough,21.2,8.1,156,12.9,15.98,22,53,7,97,4.65,176,126613
14,17.8,10.5,2.1,Foggy,Rough,29.0,7.3,163,11.7,25.21,27,18,5,60,7.71,69,137030
8,18.1,9.9,2.8,Cloudy,Calm,29.0,7.0,181,13.6,15.37,17,73,2,120,4.79,119,127215
34,14.2,10.4,2.3,Cloudy,Moderate,25.7,10.0,128,10.0,9.96,7,133,7,57,4.37,58,148452
39,19.5,10.5,4.0,Cloudy,Rough,25.1,7.0,168,16.7,19.42,4,149,4,51,3.11,77,146143
29,15.7,11.1,2.9,Sunny,Calm,27.3,7.0,161,12.8,16.13,20,6,3,123,0.37,81,123261
36,19.3,11.1,3.9,Sunny,Rough,26.6,7.0,176,13.4,26.66,24,125,6,62,7.64,72,147723
21,13.4,9.1,2.5,Clear,Moderate,25.9,10.7,120,10.0,20.76,24,163,5,176,6.91,30,118694
44,12.6,9.4,2.5,Rain,Calm,22.7,7.0,131,10.8,19.66,9,44,1,133,1.42,53,76435
49,18.4,10.4,2.7,Sunny,Calm,22.2,7.0,143,10.6,20.24,9,50,2,156,1.68,133,69896
8,19.5,9.3,1.6,Rain,Rough,27.3,9.0,160,10.0,4.41,17,146,6,42,3.78,54,130692
13,14.9,9.5,1.6,Rain,Rough,22.0,10.1,137,10.2,21.51,9,43,0,152,3.72,55,160103
28,17.4,10.2,3.3,Sunny,Calm,28.3,7.9,157,15.2,18.93,5,26,7,154,0.7,83,134870
25,12.7,10.0,1.9,Sunny,Calm,23.9,7.9,132,10.6,3.86,16,159,4,152,4.38,21,130989
25,12.5,10.0,2.8,Foggy,Calm,26.2,7.0,120,10.0,25.24,3,20,6,107,4.33,144,77050
2,19.0,10.0,4.0,Cloudy,Calm,24.2,9.1,165,14.2,15.79,1,177,3,71,2.83,99,143167
22,15.8,9.7,2.0,Rain,Rough,22.1,8.6,138,12.4,10.19,2,175,3,96,6.96,66,65525
32,15.5,10.8,2.5,Sunny,Calm,27.3,8.2,170,12.8,20.95,5,36,1,113,6.43,49,164908
12,16.9,10.1,1.9,Foggy,Calm,25.1,7.0,157,13.1,4.16,29,101,4,113,3.5,31,75209
1,17.3,10.8,2.4,Sunny,Calm,25.9,7.0,165,14.7,29.2,3,84,4,96,7.57,24,158826
33,18.9,10.2,3.3,Rain,Rough,27.7,7.9,146,14.4,23.4,9,15,2,125,1.49,61,89347
20,14.6,10.1,2.0,Clear,Rough,25.0,12.3,162,10.3,13.26,29,45,7,90,2.61,46,71617
37,16.4,11.2,2.8,Foggy,Calm,28.7,7.0,179,14.8,1.45,3,178,0,140,0.09,36,70807
40,13.4,9.9,2.8,Clear,Moderate,24.1,11.6,131,10.0,11.47,17,136,1,113,3.33,130,72748
14,15.8,9.2,2.5,Rain,Moderate,22.7,10.0,127,11.0,21.62,5,173,2,57,0.0,144,107493
40,13.2,9.5,1.8,Clear,Moderate,24.4,10.8,120,10.0,29.84,9,83,7,49,1.47,91,108514
21,14.4,9.8,1.9,Clear,Moderate,23.6,13.0,120,10.0,14.7,8,11,5,48,4.46,168,120650
14,17.3,10.0,3.1,Sunny,Calm,25.0,7.1,155,10.3,11.7,4,85,3,45,0.04,175,72884
38,15.8,10.2,1.7,Rain,Moderate,21.3,9.3,123,10.0,6.36,3,146,3,47,7.54,175,133983
17,16.5,10.7,3.2,Cloudy,Rough,22.3,7.1,139,11.9,3.66,29,79,4,144,1.35,65,127414
16,18.2,9.7,2.4,Clear,Moderate,24.2,8.0,159,11.8,4.06,25,127,1,120,4.75,132,146942
43,13.6,9.3,1.8,Clear,Moderate,25.0,11.2,120,10.0,10.43,4,160,0,66,3.76,37,146860
32,19.5,11.1,4.0,Clear,Rough,25.5,8.8,193,14.8,3.8,26,5,6,136,0.22,71,81520
23,13.2,9.7,3.7,Clear,Rough,26.9,9.7,129,11.9,12.44,8,28,5,11,2.59,142,132142
3,15.7,10.9,1.6,Rain,Moderate,21.0,9.8,120,10.2,21.67,27,167,0,9,7.38,66,103022
36,18.1,11.0,3.8,Clear,Rough,24.0,9.8,156,13.2,13.93,9,109,7,124,3.25,56,112109
22,15.9,9.3,3.4,Sunny,Calm,29.0,7.6,132,10.2,20.36,25,96,4,76,1.68,135,82723
4,12.9,9.2,2.2,Clear,Rough,22.5,11.9,122,10.2,28.87,9,4,4,77,1.42,9,151994
23,18.8,10.2,3.6,Clear,Rough,27.5,7.0,156,11.8,7.54,13,54,4,21,0.76,48,151026
7,14.4,9.0,2.5,Sunny,Moderate,23.7,9.3,161,10.0,23.65,2,19,1,102,7.93,25,124343
9,13.9,10.0,3.3,Rain,Moderate,24.0,12.3,138,10.0,7.75,14,107,7,98,6.36,111,74976
40,19.4,11.2,2.4,Rain,Rough,25.5,7.0,144,13.9,11.53,1,7,4,155,3.66,116,111297
18,16.1,9.0,2.1,Sunny,Moderate,23.8,7.0,125,11.6,23.88,14,151,3,21,5.3,124,79279
9,13.5,9.8,2.5,Clear,Moderate,24.3,12.0,120,10.0,7.17,23,141,3,154,0.98,11,141383
26,12.4,9.9,3.0,Clear,Calm,22.7,10.2,120,10.0,5.73,0,124,2,127,7.17,98,87207
8,17.3,10.6,2.2,Foggy,Calm,29.0,7.0,160,13.6,12.76,22,37,5,135,6.29,135,158488
7,14.5,9.3,2.3,Rain,Moderate,22.9,7.7,120,10.0,6.83,20,20,2,69,5.66,165,120555
45,16.9,10.3,4.0,Foggy,Calm,27.5,7.5,160,11.6,30.48,7,123,3,7,0.65,64,94381
23,13.7,9.9,1.9,Rain,Moderate,26.4,10.2,130,10.0,4.68,0,53,4,165,3.59,21,71856
3,16.3,10.0,2.1,Sunny,Calm,25.1,8.8,125,10.7,10.85,10,48,2,29,5.32,166,159349
7,13.5,9.2,2.4,Clear,Rough,23.6,11.3,135,10.3,26.85,19,135,1,159,1.57,151,105699
18,15.9,10.2,2.5,Sunny,Calm,28.0,7.1,169,13.4,22.22,29,88,3,98,1.63,79,89776
43,12.6,9.5,2.5,Rain,Moderate,23.2,8.9,125,10.2,15.02,26,127,2,61,0.63,160,85190
23,16.9,10.8,3.1,Clear,Rough,24.2,8.6,165,11.0,20.24,6,153,4,133,1.22,114,79025
15,13.6,10.0,3.2,Sunny,Calm,22.9,8.3,170,10.4,4.29,15,78,6,76,3.05,92,107927
49,17.5,9.8,2.3,Clear,Calm,24.1,15.0,172,10.0,13.79,23,33,1,135,4.16,141,118325
42,12.2,9.9,2.1,Rain,Moderate,26.3,7.8,130,10.0,12.99,20,88,6,61,3.71,16,136030
43,17.6,10.4,1.8,Cloudy,Rough,25.2,8.5,167,14.9,24.31,15,167,3,11,3.32,91,73709
49,13.3,9.0,1.9,Clear,Moderate,22.3,12.1,124,10.6,17.68,16,155,6,126,7.6,13,147046
16,12.9,9.2,2.2,Sunny,Moderate,22.8,11.3,121,10.2,17.59,20,85,4,141,5.83,74,123730
37,18.4,9.8,2.4,Cloudy,Rough,23.8,8.5,172,10.3,3.6,20,99,2,80,0.51,10,122046
21,14.6,11.3,2.2,Sunny,Rough,22.9,8.6,120,12.6,1.97,12,5,2,65,6.86,4,133091
20,12.0,9.0,1.7,Foggy,Calm,24.9,9.7,120,10.0,29.29,14,19,0,57,1.34,41,111742
30,15.4,9.8,3.5,Foggy,Calm,21.9,8.1,135,12.0,9.27,10,163,5,104,0.62,23,97387
26,15.3,10.9,2.0,Clear,Rough,24.1,8.7,129,11.8,22.73,3,69,5,4,4.81,111,73725
40,13.6,10.1,3.1,Clear,Moderate,22.4,8.0,120,11.0,12.42,22,70,6,163,7.83,12,110950
11,13.9,10.9,2.2,Sunny,Rough,24.6,13.3,130,12.0,8.99,18,6,6,13,5.68,44,131756
23,13.5,9.6,1.9,Cloudy,Calm,25.9,7.0,124,12.8,12.21,12,177,5,112,6.64,32,77758
50,14.0,9.8,2.6,Clear,Moderate,28.9,8.9,145,10.0,6.49,3,126,5,122,2.99,74,75781
50,17.4,10.5,2.3,Clear,Rough,21.4,9.1,150,10.0,25.13,2,117,3,62,6.79,36,81181
38,12.0,10.6,1.0,Foggy,Calm,23.3,7.1,165,13.7,9.07,5,19,6,60,3.27,95,119138
42,15.4,9.7,2.6,Clear,Rough,21.0,10.0,127,12.3,19.96,9,131,6,26,1.75,171,118634
10,13.9,9.8,2.1,Clear,Rough,22.3,10.1,125,10.0,27.82,19,47,6,164,4.31,111,78943
20,17.4,9.7,2.2,Foggy,Calm,28.0,7.0,148,11.1,29.79,12,62,4,36,7.21,19,84982
18,13.3,9.8,2.4,Foggy,Calm,26.7,10.3,124,10.0,8.66,16,82,1,20,3.77,76,110958
22,13.8,10.2,2.2,Foggy,Calm,25.7,7.5,150,13.8,6.46,0,60,6,63,7.67,176,151416
6,16.9,9.0,1.9,Cloudy,Calm,26.0,7.3,124,10.0,12.19,8,89,7,113,0.76,144,133825
36,17.8,11.4,4.0,Clear,Rough,26.2,7.6,164,14.5,20.85,19,2,6,88,1.48,121,123002
19,12.9,10.1,2.8,Foggy,Moderate,25.4,8.8,120,10.0,4.1,26,72,7,175,3.4,127,89691
12,12.0,9.4,2.2,Clear,Moderate,23.6,12.8,120,10.0,24.1,19,67,3,139,5.93,107,66262
19,18.4,10.0,2.7,Cloudy,Moderate,22.7,7.0,172,11.2,14.88,19,27,1,59,2.31,45,148828
6,15.5,11.5,4.0,Clear,Rough,24.9,10.1,139,13.0,30.21,5,145,7,76,4.47,91,85904
2,15.3,9.7,3.1,Sunny,Calm,29.0,7.1,138,10.0,3.01,27,142,3,26,5.37,20,87827
34,12.0,10.0,2.1,Rain,Moderate,24.1,11.5,121,10.0,14.85,25,169,5,74,4.22,67,100950
7,12.8,9.3,2.2,Clear,Moderate,22.5,11.1,120,10.0,14.56,7,129,3,169,7.35,30,122388
4,17.2,9.9,2.2,Clear,Calm,26.9,13.2,120,10.0,20.29,1,158,1,161,5.76,140,91240
28,13.8,9.7,1.8,Sunny,Moderate,23.5,10.5,128,10.0,23.75,5,167,0,86,3.07,18,96116
11,17.9,10.8,2.7,Rain,Rough,21.0,7.6,148,13.0,20.31,19,7,3,2,5.81,47,122408
19,14.2,9.5,2.3,Clear,Moderate,26.4,10.2,127,10.6,26.62,19,107,4,20,0.37,10,71894
21,16.7,10.2,4.0,Cloudy,Rough,22.4,7.6,157,11.1,20.82,9,176,6,24,4.25,161,82647
25,18.4,11.7,3.6,Sunny,Rough,24.5,11.2,173,14.0,13.74,17,120,2,11,0.55,48,124617
25,16.6,9.6,1.8,Cloudy,Calm,22.8,9.5,192,10.8,27.69,0,0,4,62,1.94,44,158399
18,14.6,10.1,1.8,Rain,Rough,24.2,13.5,129,10.5,20.99,30,141,4,136,4.17,127,164532
11,14.3,10.1,2.4,Rain,Moderate,28.2,7.0,128,10.0,10.27,19,51,7,5,5.68,115,147049
14,13.9,10.0,1.6,Sunny,Calm,26.8,10.1,169,10.5,15.44,16,75,0,36,7.03,137,81323
40,16.8,9.8,3.0,Sunny,Calm,29.0,7.5,168,15.5,11.35,23,45,4,130,3.66,176,135013
42,12.7,9.7,1.6,Rain,Moderate,21.0,11.1,120,10.0,15.58,14,50,0,13,2.4,122,141474
17,13.1,9.5,1.3,Rain,Moderate,24.5,11.5,122,10.0,7.26,4,16,0,29,1.41,66,104156
16,15.2,10.8,4.0,Cloudy,Rough,22.2,11.1,178,16.3,6.87,6,66,5,82,5.74,85,77041
28,17.3,10.5,4.0,Sunny,Calm,25.4,7.7,175,15.0,15.89,23,160,0,120,5.6,159,139079
41,17.2,10.2,2.6,Foggy,Calm,27.3,7.6,169,10.9,15.3,30,22,2,37,0.87,71,136646
16,14.4,9.1,1.8,Sunny,Calm,29.0,7.7,120,10.0,8.26,12,131,0,165,4.78,37,66766
13,17.7,9.3,3.5,Sunny,Calm,24.6,7.0,125,10.8,15.02,28,129,2,130,3.22,131,76345
21,13.0,9.6,2.4,Clear,Moderate,23.2,13.5,127,10.0,24.36,30,137,7,28,6.41,24,92178
43,18.5,11.4,4.0,Sunny,Rough,27.6,8.3,193,14.8,2.04,9,84,1,101,7.53,134,110449
39,14.2,9.2,1.6,Cloudy,Calm,24.2,8.3,140,10.0,12.13,17,26,4,69,5.23,89,163552
6,15.7,11.4,4.0,Clear,Rough,29.0,9.8,177,11.8,16.88,14,146,4,25,3.46,162,158512
21,19.5,11.0,3.1,Cloudy,Rough,27.7,7.5,194,10.6,27.32,10,25,6,12,1.12,95,164025
18,15.4,9.3,4.0,Cloudy,Rough,23.5,10.2,136,10.8,21.37,10,1,3,146,4.58,96,79275
39,12.3,10.5,3.6,Clear,Moderate,22.2,9.9,124,10.0,26.37,25,179,3,154,2.02,143,116531
7,15.1,9.5,2.5,Cloudy,Rough,21.0,11.9,127,10.0,11.33,21,122,4,77,7.19,96,158592
37,12.5,9.8,2.8,Foggy,Calm,28.3,8.4,148,10.3,5.13,23,135,5,129,1.15,126,106924
17,12.0,9.5,3.1,Clear,Rough,22.0,9.1,120,10.5,26.28,7,45,6,139,2.44,47,69519
15,13.7,9.2,1.8,Rain,Moderate,23.2,8.9,120,10.0,22.83,7,148,4,127,2.69,5,136421
15,16.6,10.3,2.1,Foggy,Calm,24.0,11.9,144,13.6,23.31,27,115,7,75,2.92,34,65766
50,15.0,9.8,4.0,Foggy,Calm,28.8,7.3,172,14.6,20.32,5,45,6,35,6.09,168,138172
19,17.6,10.4,3.7,Foggy,Calm,27.9,7.0,162,12.9,4.13,12,61,4,106,2.63,139,128813
9,15.5,9.7,1.6,Foggy,Calm,26.2,8.1,125,11.1,5.67,11,36,7,167,5.36,165,95910
14,16.9,10.6,3.4,Sunny,Rough,28.7,7.1,182,11.8,21.38,4,6,2,87,0.24,48,65404
5,15.6,11.0,3.6,Cloudy,Calm,27.2,7.7,149,10.6,6.12,19,143,1,55,2.49,172,128672
42,16.9,10.4,4.0,Clear,Rough,21.9,7.6,171,13.0,21.09,13,153,3,168,5.49,56,153862
19,15.6,10.1,1.8,Rain,Moderate,23.1,11.3,120,10.0,27.97,4,81,7,156,6.77,74,114084
36,16.8,12.0,2.8,Cloudy,Rough,25.3,8.3,157,13.2,17.93,4,128,1,11,6.17,124,136295
31,12.1,10.3,2.1,Rain,Calm,26.5,7.0,130,12.2,28.15,29,54,6,148,2.62,35,98314
24,16.2,11.3,4.0,Foggy,Calm,27.2,7.0,165,15.6,18.17,2,122,6,165,0.88,144,153023
18,15.5,10.7,2.4,Sunny,Rough,25.1,8.8,165,14.4,28.63,1,165,5,115,3.11,41,85770
42,14.8,10.8,2.6,Sunny,Calm,29.0,7.6,148,13.2,8.08,26,119,6,125,1.82,1,113050
36,13.1,9.3,1.9,Clear,Moderate,26.4,10.9,151,10.0,10.66,5,51,3,18,4.01,127,103720
20,14.2,10.0,2.3,Rain,Moderate,21.2,11.7,121,10.0,4.87,16,86,3,96,0.8,2,116230
30,18.4,10.2,4.0,Cloudy,Rough,28.4,7.7,178,13.0,12.05,15,42,5,121,0.06,35,106077
1,17.8,10.1,3.8,Rain,Rough,28.3,8.4,161,12.7,5.38,24,39,0,86,5.78,55,90686
22,16.0,10.8,2.5,Foggy,Calm,29.0,7.4,159,11.8,8.5,21,3,0,72,0.06,125,86959
13,12.0,9.3,1.9,Rain,Moderate,24.3,14.6,120,10.0,5.1,25,5,1,148,3.09,70,150997
42,15.7,9.8,2.1,Sunny,Calm,25.7,9.2,156,14.2,11.07,10,163,0,22,1.77,109,106878
38,17.7,9.4,2.0,Clear,Rough,21.0,7.0,120,11.2,29.64,3,108,1,114,1.28,139,79550
8,16.0,9.9,1.9,Foggy,Calm,28.1,8.4,157,14.7,26.94,14,102,4,67,6.65,37,105456
15,17.1,10.1,2.2,Sunny,Calm,28.6,7.0,152,12.0,5.09,7,43,4,106,2.39,24,78217
16,13.1,9.8,2.3,Rain,Moderate,21.6,13.8,120,10.2,21.3,28,162,7,122,6.7,58,116641
16,12.0,9.2,1.4,Sunny,Moderate,23.2,10.9,120,10.0,12.85,7,5,4,93,6.62,68,81645
25,18.9,11.0,2.5,Sunny,Rough,22.1,7.0,156,11.1,26.2,5,0,7,54,6.53,147,112032
26,14.3,9.3,1.6,Foggy,Calm,27.7,8.8,134,10.7,26.67,30,148,5,46,5.93,134,115688
12,15.5,9.0,2.0,Sunny,Calm,22.2,8.8,120,12.3,5.32,29,148,6,158,1.04,50,134405
34,15.6,11.3,3.8,Cloudy,Rough,27.6,8.6,152,12.1,27.96,4,138,6,94,2.87,77,105096
14,16.2,9.7,2.8,Cloudy,Rough,26.2,11.5,161,10.0,16.11,5,42,2,172,5.57,108,126654
46,15.6,9.8,3.7,Sunny,Rough,25.4,10.4,126,13.6,27.89,9,172,2,104,0.36,132,151031
23,13.4,9.9,4.0,Cloudy,Moderate,22.9,8.6,135,10.0,16.62,10,30,1,161,5.34,38,102485
11,12.5,10.7,2.6,Clear,Moderate,28.2,8.0,161,10.6,5.09,2,15,0,50,7.46,144,114441
3,14.5,9.5,1.8,Clear,Rough,25.8,8.4,153,11.8,21.87,6,155,5,158,5.97,106,129253
29,14.6,9.3,2.2,Rain,Calm,21.7,8.7,120,10.4,30.85,12,31,3,179,5.63,141,138333
38,17.4,10.0,2.1,Cloudy,Calm,25.1,8.7,147,10.6,15.08,8,140,0,174,6.53,114,89199
9,18.3,9.8,2.7,Foggy,Calm,29.0,7.0,151,10.0,12.29,6,135,1,157,2.79,136,112226
10,17.7,9.7,2.3,Sunny,Rough,21.6,7.0,149,10.6,20.77,20,97,1,141,3.36,63,155791
40,16.2,10.4,3.3,Sunny,Rough,24.1,7.3,124,11.5,3.91,9,155,6,123,1.38,40,84484
44,14.2,9.7,1.8,Sunny,Moderate,25.3,10.7,133,10.0,3.05,10,148,5,68,4.97,77,122397
26,19.2,10.4,3.4,Sunny,Rough,21.3,7.7,168,11.8,12.51,27,89,4,5,5.13,67,74034
9,13.9,9.8,2.0,Foggy,Calm,24.7,8.7,127,12.6,25.42,24,38,0,109,3.41,1,89946
27,12.6,9.0,1.4,Rain,Calm,23.9,11.2,120,10.0,15.93,0,141,5,30,3.48,118,92411
50,16.2,9.7,2.0,Sunny,Rough,23.2,8.7,157,10.4,3.91,5,6,0,152,6.01,5,108032
34,18.8,9.2,1.6,Rain,Moderate,27.0,11.9,139,10.0,16.04,20,2,2,104,5.05,33,139100
16,14.6,9.2,1.8,Rain,Moderate,24.7,7.8,137,10.2,24.5,7,170,5,149,2.29,161,75530
41,14.8,11.3,2.7,Rain,Rough,21.0,8.4,153,10.1,3.73,3,52,7,141,3.03,81,90481
11,12.2,10.7,1.5,Sunny,Calm,25.6,7.8,160,15.0,15.28,13,151,5,133,0.33,112,145833
21,15.1,9.8,1.8,Cloudy,Calm,25.2,7.6,120,13.0,21.05,22,161,0,84,7.09,161,152995
45,12.6,9.5,1.7,Cloudy,Calm,22.0,7.2,156,10.0,6.13,20,40,6,161,2.4,166,95303
43,18.6,10.2,2.3,Rain,Rough,22.0,7.8,162,10.0,30.39,15,2,1,34,4.44,121,133595
18,13.2,9.5,2.1,Rain,Moderate,22.1,10.7,129,10.0,2.9,2,14,4,44,2.72,113,126569
12,17.9,11.1,3.7,Cloudy,Rough,21.5,7.8,173,10.0,9.76,9,124,7,24,0.67,76,112612
15,13.6,9.5,2.2,Rain,Rough,21.8,11.2,129,11.5,21.97,17,2,6,71,0.32,179,93992
19,15.4,10.3,2.6,Rain,Calm,23.3,8.4,120,11.2,14.33,9,35,2,66,1.66,81,160727
15,15.3,9.6,2.5,Clear,Rough,22.1,7.4,139,12.1,26.37,24,4,0,96,2.27,145,121856
49,14.5,9.8,2.0,Foggy,Calm,29.0,7.3,179,15.3,28.94,30,94,1,103,4.56,153,124973
10,14.6,10.1,2.6,Sunny,Rough,25.5,11.9,136,10.0,4.83,28,132,5,179,2.2,78,81597
16,18.1,10.1,1.8,Sunny,Rough,22.4,11.5,178,11.6,22.18,5,38,3,118,3.21,71,106042
12,19.5,11.4,3.5,Rain,Calm,23.4,7.8,168,13.5,23.84,14,78,7,172,6.93,79,141073
29,12.0,9.8,2.1,Rain,Calm,23.8,9.6,120,10.0,17.77,0,173,5,118,4.66,16,114859
31,16.8,10.7,2.6,Foggy,Calm,28.8,8.2,169,11.7,8.99,17,64,6,13,3.34,102,143882
14,19.2,9.7,4.0,Cloudy,Rough,23.2,8.7,186,14.6,27.81,23,42,4,175,0.57,119,144194
13,14.1,10.9,2.4,Rain,Moderate,22.0,11.1,125,10.5,26.95,19,51,0,6,1.9,33,71348
23,16.5,10.2,3.3,Cloudy,Calm,27.9,7.5,170,13.8,16.57,19,63,7,24,6.57,72,72592
17,13.1,9.2,1.9,Cloudy,Calm,22.6,8.3,127,11.6,18.96,6,5,6,115,5.38,45,136728
12,14.7,9.9,2.1,Rain,Moderate,23.7,10.4,142,10.0,13.39,20,144,1,113,1.61,72,87420
12,12.0,9.0,2.8,Rain,Moderate,21.1,11.9,122,10.0,21.46,10,51,6,72,6.0,134,142948
16,17.7,10.9,3.9,Rain,Rough,25.1,7.6,162,10.6,18.27,21,16,7,73,1.0,71,107311
16,18.2,10.1,1.5,Clear,Calm,27.1,8.7,150,10.7,25.45,5,62,3,141,6.86,18,89866
8,18.5,10.3,4.0,Sunny,Rough,27.5,7.0,151,16.7,25.09,17,126,5,70,4.0,112,76312
43,17.8,10.7,4.0,Clear,Rough,24.2,9.6,176,13.5,28.91,13,67,0,28,4.28,175,102476
36,17.7,10.1,3.6,Cloudy,Calm,27.0,7.0,183,14.1,24.25,16,80,1,13,0.88,104,117370
29,16.7,9.8,4.0,Foggy,Calm,22.7,7.3,168,14.1,20.46,13,169,4,59,6.13,164,156748
38,17.6,9.6,3.4,Cloudy,Rough,22.8,7.1,170,12.3,16.4,1,82,5,149,5.18,122,143821
23,16.3,9.2,2.1,Foggy,Rough,27.9,11.9,142,10.7,25.19,29,59,7,41,2.6,16,137047
36,16.7,9.3,1.9,Cloudy,Calm,23.9,7.4,194,12.7,6.35,6,9,4,122,3.91,113,142330
36,13.4,9.8,4.0,Sunny,Calm,25.3,9.0,163,10.9,6.97,13,108,3,176,3.4,76,147528
29,17.0,9.5,1.9,Clear,Rough,27.8,8.9,132,11.0,7.56,6,157,1,83,7.85,70,124786
10,13.7,9.7,1.9,Rain,Moderate,24.3,8.3,120,10.0,8.42,30,148,3,31,5.34,149,162664
26,17.9,10.8,2.6,Sunny,Calm,29.0,7.0,174,13.6,11.55,1,11,0,64,0.84,126,159882
10,12.2,9.5,2.1,Rain,Moderate,28.5,8.2,156,10.0,10.16,2,134,4,16,7.56,26,92791
19,13.9,10.3,2.4,Clear,Calm,27.9,8.2,160,10.9,30.45,2,7,5,90,5.91,119,105878
24,18.3,9.6,2.3,Cloudy,Rough,25.0,7.0,136,10.6,27.77,15,52,3,66,5.05,74,85335
43,18.6,11.8,1.5,Clear,Rough,24.7,10.8,162,12.9,23.43,1,125,0,152,0.3,100,125597
5,16.1,9.6,4.0,Rain,Rough,27.2,8.0,170,12.0,10.23,12,0,1,44,2.84,166,129336
30,15.6,10.2,2.7,Cloudy,Calm,27.1,7.0,138,11.3,27.32,12,147,4,102,1.01,60,74826
18,12.7,10.1,3.8,Cloudy,Rough,24.3,9.0,158,10.2,5.36,23,42,2,33,7.94,138,87469
44,17.7,11.3,4.0,Clear,Moderate,24.3,7.9,154,10.1,25.09,19,160,7,137,4.62,16,111565
22,18.6,10.0,1.9,Rain,Calm,24.9,8.8,156,10.9,14.18,1,56,4,61,1.43,119,106404
43,14.2,9.6,2.5,Cloudy,Moderate,21.8,9.7,124,12.4,5.32,1,143,5,31,7.71,68,144294
35,14.9,10.3,2.2,Rain,Rough,21.0,9.1,120,10.0,2.87,7,2,2,109,2.38,11,138955
25,13.0,9.3,1.9,Foggy,Moderate,28.2,9.5,130,10.0,3.24,16,73,0,5,4.63,99,127565
15,13.0,9.3,2.0,Foggy,Calm,29.0,7.6,153,10.7,22.12,9,160,7,135,2.25,52,120598
14,17.2,10.3,3.3,Foggy,Calm,26.4,7.0,164,13.9,4.24,14,126,7,170,4.75,21,113862
1,19.0,10.7,4.0,Sunny,Rough,25.8,7.3,195,13.6,14.56,5,10,0,51,4.83,127,88137
18,12.5,9.4,1.5,Foggy,Calm,21.9,10.4,128,10.0,7.56,24,128,7,91,4.22,8,107896
16,13.5,11.1,2.3,Sunny,Calm,28.0,7.0,172,14.7,2.91,9,156,0,136,0.78,50,120740
48,13.6,9.5,2.8,Sunny,Rough,28.9,8.0,135,10.1,1.22,25,30,4,170,0.42,95,76043
22,13.4,9.4,1.9,Sunny,Moderate,28.0,12.4,144,10.0,4.29,22,72,3,129,7.85,97,161892
40,18.7,9.8,2.0,Rain,Rough,26.2,9.7,146,10.0,24.99,13,168,1,36,5.32,178,82698
10,15.6,9.4,1.3,Sunny,Calm,21.2,7.0,122,10.2,28.31,2,19,1,25,2.21,134,71100
18,14.3,9.8,2.4,Rain,Moderate,22.0,10.2,120,10.0,14.23,14,47,4,15,1.97,34,135458
44,17.0,11.3,4.0,Sunny,Rough,22.4,8.0,172,14.4,20.44,5,52,0,105,5.63,110,137083
21,16.6,9.9,2.6,Sunny,Calm,25.8,7.1,158,15.4,25.33,24,61,3,140,3.17,20,163131
37,13.1,10.7,3.4,Clear,Rough,27.1,8.0,150,13.0,2.35,2,107,1,134,0.3,150,155555
45,15.4,10.7,4.0,Sunny,Rough,24.4,8.3,154,10.9,27.45,15,78,6,54,3.2,4,70815
10,14.2,11.6,2.0,Cloudy,Rough,25.0,8.3,120,10.7,20.43,15,35,2,66,6.35,11,145712
13,13.8,9.7,2.0,Cloudy,Rough,21.6,10.8,120,11.4,26.12,1,28,4,67,1.26,53,70539
18,12.8,9.8,2.1,Clear,Moderate,24.4,14.2,127,10.5,5.54,10,120,3,129,7.94,79,134713
44,13.7,9.6,1.6,Rain,Moderate,21.0,11.2,120,10.0,21.24,28,21,6,154,3.09,53,87180
32,15.9,10.4,2.3,Rain,Rough,24.8,7.6,171,10.0,23.59,3,114,4,148,2.38,40,113476
16,13.0,9.5,2.4,Cloudy,Rough,23.0,10.4,125,10.0,23.87,29,24,2,44,4.25,141,136884
9,13.1,9.9,2.2,Rain,Moderate,21.6,11.4,120,10.0,20.78,13,171,6,95,4.52,124,88571
